SDB BB KHTN KHXH
BD1211426 14.299999 12.750000 0.000000
BD1211427 13.500000 8.250000 12.750000
BD1211428 8.350000 0.000000 14.750000
BD1211429 17.250000 16.500000 0.000000
BD1211430 17.200001 0.000000 23.500000
BD1211431 14.799999 0.000000 18.750000
BD1211432 16.799999 12.000000 0.000000
BD1211433 19.700001 0.000000 25.500000
BD1211434 15.750000 0.000000 17.500000
BD1211435 11.200000 0.000000 21.000000
BD1211436 15.049999 0.000000 23.250000
BD1211437 12.200001 0.000000 17.000000
BD1211438 17.100000 17.000000 0.000000
BD1211439 11.100000 0.000000 14.000000
BD1211440 13.450000 7.500000 17.250000
BD1211441 17.299999 20.750000 0.000000
BD1211442 13.200001 0.000000 14.000000
BD1211443 15.100000 18.750000 0.000000
BD1211444 21.850000 0.000000 22.500000
BD1211445 22.700001 18.250000 0.000000
BD1211446 13.150000 0.000000 16.000000
BD1211447 24.100000 0.000000 25.250000
BD1211448 17.450001 15.000000 0.000000
BD1211449 7.800000 0.000000 4.250000
BD1211450 9.650000 0.000000 15.250000
BD1211451 14.450001 7.500000 14.250000
BD1211452 10.000000 6.500000 15.500000
BD1211453 16.549999 19.500000 0.000000
BD1211454 14.950001 12.750000 19.750000
BD1211455 13.200001 0.000000 16.500000
BD1211456 18.600000 13.750000 0.000000
BD1211457 14.450000 13.750000 0.000000
BD1211458 17.650002 11.000000 16.750000
BD1211459 15.400000 12.500000 20.750000
BD1211460 5.450000 0.000000 2.500000
BD1211461 16.250000 18.000000 18.750000
BD1211462 12.299999 0.000000 13.750000
BD1211463 18.950001 16.750000 0.000000
BD1211464 16.650000 15.500000 22.250000
BD1211465 9.350000 0.000000 14.500000
BD1211466 9.600000 0.000000 11.500000
BD1211467 9.950000 0.000000 17.000000
BD1211468 7.950000 0.000000 15.500000
BD1211469 13.049999 0.000000 20.750000
BD1211470 16.049999 0.000000 19.000000
BD1211471 11.900001 0.000000 17.750000
BD1211472 15.700001 15.500000 0.000000
BD1211473 19.099998 14.500000 0.000000
BD1211474 11.900001 0.000000 17.500000
BD1211475 14.100000 13.750000 0.000000
BD1211476 19.049999 18.500000 0.000000
BD1211477 19.049999 16.750000 0.000000
BD1211478 21.350000 19.500000 0.000000
BD1211479 18.200001 19.750000 0.000000
BD1211480 10.100000 0.000000 16.500000
BD1211481 18.600000 0.000000 22.750000
BD1211482 10.750000 0.000000 14.750000
BD1211483 15.500000 0.000000 20.000000
BD1211484 12.850000 11.500000 0.000000
BD1211485 19.150000 17.750000 0.000000
BD1211486 14.100000 0.000000 16.750000
BD1211487 10.150000 7.500000 17.000000
BD1211488 15.800000 19.250000 0.000000
BD1211489 7.600000 0.000000 9.250000
BD1211490 14.700000 14.500000 0.000000
BD1211491 20.599998 0.000000 24.750000
BD1211492 16.799999 0.000000 19.000000
BD1211493 15.299999 10.750000 23.000000
BD1211494 19.850000 19.500000 0.000000
BD1211495 4.750000 0.000000 9.000000
BD1211496 14.250000 0.000000 18.250000
BD1211497 17.150000 15.250000 0.000000
BD1211498 17.900000 0.000000 18.500000
BD1211499 7.950000 0.000000 12.500000
BD1211500 16.500000 0.000000 25.000000
BD1211501 14.049999 0.000000 18.750000
BD1211502 18.900002 11.750000 19.500000
BD1211503 10.850000 0.000000 14.500000
BD1211504 13.200000 12.250000 13.750000
BD1211505 12.850000 0.000000 20.000000
BD1211506 14.450001 16.750000 0.000000
BD1211507 9.200000 9.750000 16.250000
BD1211508 15.400000 0.000000 17.500000
BD1211509 10.700001 0.000000 15.500000
BD1211510 15.400001 16.500000 0.000000
BD1211511 23.849998 19.500000 0.000000
BD1211512 10.450000 9.000000 11.500000
BD1211513 23.000000 14.500000 0.000000
BD1211514 12.400000 7.750000 14.750000
BD1211515 18.200001 13.750000 0.000000
BD1211516 11.799999 0.000000 15.750000
BD1211517 19.850000 15.250000 0.000000
BD1211518 14.400000 0.000000 18.750000
BD1211519 20.950001 17.750000 0.000000
BD1211520 16.500000 0.000000 19.250000
BD1211521 15.900000 0.000000 21.500000
BD1211522 19.099998 0.000000 20.750000
BD1211523 21.200001 0.000000 17.500000
BD1211524 16.500000 0.000000 21.000000
BD1211525 11.100000 0.000000 15.750000
BD1211526 12.850000 0.000000 19.500000
BD1211527 17.350000 16.250000 0.000000
BD1211528 18.400000 19.750000 0.000000
BD1211529 15.400000 0.000000 22.750000
BD1211530 12.799999 0.000000 13.750000
BD1211531 16.750000 16.750000 0.000000
BD1211532 20.000000 0.000000 23.500000
BD1211533 18.200001 0.000000 20.000000
BD1211534 13.450000 0.000000 16.750000
BD1211535 18.900002 15.500000 0.000000
BD1211536 12.600000 0.000000 20.250000
BD1211537 12.250000 0.000000 12.750000
BD1211538 15.800000 12.250000 0.000000
BD1211539 22.049999 0.000000 21.750000
BD1211540 12.350000 0.000000 19.250000
BD1211541 10.400000 0.000000 16.500000
BD1211542 14.550000 15.750000 13.750000
BD1211543 11.500000 9.500000 13.250000
BD1211544 15.250000 0.000000 16.250000
BD1211545 10.200000 0.000000 18.250000
BD1211546 18.450001 19.000000 0.000000
BD1211547 15.500000 17.000000 0.000000
BD1211548 11.400000 0.000000 17.750000
BD1211549 12.150000 11.500000 0.000000
BD1211550 11.650000 0.000000 16.500000
BD1211551 13.500000 12.250000 16.000000
BD1211552 19.450001 0.000000 24.250000
BD1211553 13.200001 5.500000 13.500000
BD1211554 11.750000 0.000000 15.250000
BD1211555 20.950001 0.000000 24.250000
BD1211556 8.450000 6.750000 14.750000
BD1211557 10.799999 0.000000 19.000000
BD1211558 13.049999 0.000000 15.250000
BD1211559 13.200001 0.000000 17.250000
BD1211560 17.699999 20.250000 0.000000
BD1211561 14.300000 0.000000 19.000000
BD1211562 20.950001 19.500000 0.000000
BD1211563 17.549999 17.750000 0.000000
BD1211564 15.549999 0.000000 15.000000
BD1211565 12.950001 0.000000 15.000000
BD1211566 18.850000 0.000000 18.750000
BD1211567 21.799999 15.250000 0.000000
BD1211568 16.450001 0.000000 20.000000
BD1211569 14.750000 13.500000 0.000000
BD1211570 11.300000 0.000000 5.250000
BD1211571 17.400002 18.500000 0.000000
BD1211572 11.299999 12.000000 0.000000
BD1211573 16.549999 16.750000 0.000000
BD1211574 14.750000 0.000000 19.000000
BD1211575 21.500000 16.250000 0.000000
BD1211576 6.400000 0.000000 4.250000
BD1211577 16.299999 14.250000 18.000000
BD1211578 16.400000 15.000000 0.000000
BD1211579 14.500000 0.000000 22.500000
BD1211580 8.050000 7.500000 15.000000
BD1211581 16.100000 14.250000 0.000000
BD1211582 15.250000 0.000000 19.250000
BD1211583 11.450000 0.000000 11.750000
BD1211584 15.250000 16.750000 20.000000
BD1211585 14.950000 14.500000 0.000000
BD1211586 15.299999 8.500000 15.500000
BD1211587 19.099998 14.750000 0.000000
BD1211588 16.150000 14.250000 0.000000
BD1211589 10.750000 0.000000 14.000000
BD1211590 9.450000 0.000000 18.000000
BD1211591 3.750000 0.000000 5.500000
BD1211592 13.100000 0.000000 17.750000
BD1211593 19.250000 18.250000 0.000000
BD1211594 18.400000 0.000000 18.750000
BD1211595 12.150000 0.000000 17.500000
BD1211596 9.800000 8.250000 16.000000
BD1211597 15.400001 10.500000 16.000000
BD1211598 15.200000 0.000000 16.250000
BD1211599 10.299999 11.250000 19.250000
BD1211600 12.799999 0.000000 19.000000
BD1211601 14.950000 13.000000 0.000000
BD1211602 13.850000 0.000000 18.750000
BD1211603 14.850000 0.000000 18.500000
BD1211604 15.050000 18.000000 0.000000
BD1211605 11.400000 10.750000 16.000000
BD1211606 12.450000 0.000000 19.750000
BD1211607 14.799999 11.250000 0.000000
BD1211608 18.500000 15.250000 0.000000
BD1211609 11.050000 0.000000 15.000000
BD1211610 11.950001 0.000000 14.250000
BD1211611 13.500000 0.000000 16.250000
BD1211612 16.700001 14.000000 0.000000
BD1211613 11.500000 0.000000 16.500000
BD1211614 17.049999 15.500000 0.000000
BD1211615 15.200000 9.250000 18.500000
BD1211616 18.750000 12.750000 0.000000
BD1211617 11.950001 0.000000 16.750000
BD1211618 13.050000 0.000000 17.250000
BD1211619 13.599999 7.500000 21.250000
BD1211620 16.900000 0.000000 22.750000
BD1211621 10.100000 0.000000 16.250000
BD1211622 18.299999 0.000000 16.500000
BD1211623 13.950000 0.000000 18.500000
BD1211624 16.100000 14.750000 0.000000
BD1211625 19.900000 0.000000 21.500000
BD1211626 16.600000 17.000000 0.000000
BD1211627 15.550000 0.000000 16.500000
BD1211628 23.900000 24.500000 0.000000
BD1211629 18.500000 0.000000 22.500000
BD1211630 17.500000 14.500000 20.500000
BD1211631 14.250000 0.000000 16.500000
BD1211632 14.850000 0.000000 14.000000
BD1211633 8.500000 0.000000 16.000000
BD1211634 15.049999 0.000000 20.750000
BD1211635 21.900000 17.000000 0.000000
BD1211636 11.950000 8.250000 15.750000
BD1211637 15.350000 12.000000 0.000000
BD1211638 16.750000 0.000000 23.500000
BD1211639 10.100000 0.000000 9.750000
BD1211640 7.050000 0.000000 12.500000
BD1211641 19.299999 14.750000 0.000000
BD1211642 19.500000 18.500000 0.000000
BD1211643 16.000000 0.000000 22.250000
BD1211644 8.450000 7.500000 8.500000
BD1211645 16.400000 0.000000 20.250000
BD1211646 7.300000 0.000000 14.750000
BD1211647 21.850000 17.250000 0.000000
BD1211648 18.049999 16.250000 0.000000
BD1211649 17.400000 0.000000 19.750000
BD1211650 11.000000 0.000000 16.750000
BD1211651 12.250000 0.000000 19.000000
BD1211652 15.350000 0.000000 19.500000
BD1211653 5.000000 0.000000 15.000000
BD1211654 23.600000 0.000000 23.000000
BD1211655 15.550000 15.250000 0.000000
BD1211656 14.450000 0.000000 20.500000
BD1211657 10.050000 7.750000 15.000000
BD1211658 16.900000 13.750000 21.000000
BD1211659 18.799999 16.250000 0.000000
BD1211660 15.000000 0.000000 17.250000
BD1211661 14.400000 0.000000 21.000000
BD1211662 8.100000 0.000000 18.500000
BD1211663 16.150000 13.000000 0.000000
BD1211664 14.550000 0.000000 18.500000
BD1211665 11.450000 0.000000 15.750000
BD1211666 23.000000 19.250000 21.500000
BD1211667 15.550000 0.000000 16.250000
BD1211668 16.400000 13.750000 0.000000
BD1211669 21.400000 0.000000 25.500000
BD1211670 13.599999 0.000000 21.250000
BD1211671 12.100000 0.000000 20.750000
BD1211672 18.500000 16.500000 0.000000
BD1211673 20.299999 0.000000 21.250000
BD1211674 19.200001 0.000000 20.250000
BD1211675 17.549999 15.750000 0.000000
BD1211676 15.900000 8.750000 0.000000
BD1211677 18.150000 18.000000 0.000000
BD1211678 22.250000 15.500000 0.000000
BD1211679 14.500000 0.000000 19.750000
BD1211680 14.049999 0.000000 14.750000
BD1211681 8.900000 0.000000 12.500000
BD1211682 13.800000 0.000000 15.750000
BD1211683 13.800000 0.000000 18.750000
BD1211684 13.450001 0.000000 20.500000
BD1211685 16.350000 18.250000 0.000000
BD1211686 6.800000 0.000000 2.000000
BD1211687 14.900000 0.000000 19.750000
BD1211688 17.350000 0.000000 20.500000
BD1211689 13.700001 16.500000 16.500000
BD1211690 18.400000 0.000000 21.250000
BD1211691 14.500000 13.750000 0.000000
BD1211692 14.300000 0.000000 19.750000
BD1211693 10.950000 0.000000 17.000000
BD1211694 13.500000 0.000000 14.500000
BD1211695 13.950000 14.500000 16.250000
BD1211696 8.400000 3.500000 0.000000
BD1211697 13.700000 0.000000 18.250000
BD1211698 8.350000 10.000000 6.250000
BD1211699 15.800000 13.750000 0.000000
BD1211700 15.150000 15.250000 0.000000
BD1211701 15.150000 14.500000 0.000000
BD1211702 16.799999 19.000000 0.000000
BD1211703 17.200001 0.000000 19.250000
BD1211704 14.150000 8.250000 16.750000
BD1211705 6.300000 0.000000 8.750000
BD1211706 16.450001 17.250000 0.000000
BD1211707 16.350000 19.000000 0.000000
BD1211708 10.800000 0.000000 15.250000
BD1211709 20.750000 19.750000 0.000000
BD1211710 18.799999 17.500000 18.750000
BD1211711 18.250000 0.000000 20.500000
BD1211712 14.250000 19.500000 0.000000
BD1211713 18.400000 0.000000 14.750000
BD1211715 15.750000 16.500000 0.000000
BD1211716 14.300000 0.000000 15.500000
BD1211717 21.000000 16.000000 0.000000
BD1211718 17.200001 14.500000 0.000000
BD1211719 9.250000 0.000000 15.250000
BD1211720 11.950000 0.000000 18.250000
BD1211721 13.000000 7.750000 14.000000
BD1211722 17.950001 14.000000 0.000000
BD1211723 14.100000 0.000000 16.500000
BD1211724 13.350000 0.000000 16.500000
BD1211725 6.800000 0.000000 8.250000
BD1211726 18.099998 14.500000 0.000000
BD1211727 10.250000 0.000000 14.250000
BD1211728 7.650000 0.000000 14.250000
BD1211729 17.799999 17.750000 0.000000
BD1211730 21.000000 19.500000 0.000000
BD1211731 16.500000 0.000000 16.500000
BD1211732 13.450000 13.000000 0.000000
BD1211733 21.200001 19.250000 16.000000
BD1211734 18.450001 14.000000 21.000000
BD1211735 12.650000 9.000000 13.250000
BD1211736 12.150000 0.000000 15.250000
BD1211737 21.750000 17.000000 0.000000
BD1211738 12.200001 11.500000 14.750000
BD1211739 15.150000 18.000000 0.000000
BD1211740 13.300000 0.000000 16.500000
BD1211741 13.400001 0.000000 15.250000
BD1211742 14.100000 12.750000 15.750000
BD1211743 13.849999 0.000000 15.250000
BD1211744 17.000000 0.000000 19.250000
BD1211745 18.100000 14.000000 0.000000
BD1211746 20.799999 20.500000 0.000000
BD1211747 18.650000 0.000000 18.500000
BD1211748 8.700000 0.000000 15.000000
BD1211749 12.200000 8.000000 14.500000
BD1211750 14.150000 0.000000 20.250000
BD1211751 10.050000 0.000000 14.250000
BD1211752 15.850000 0.000000 20.500000
BD1211753 5.700000 0.000000 12.000000
BD1211754 15.850000 17.500000 0.000000
BD1211755 15.000000 14.000000 0.000000
BD1211756 14.450001 18.500000 0.000000
BD1211757 12.150001 0.000000 13.250000
BD1211758 17.600000 20.750000 0.000000
BD1211759 18.100000 0.000000 21.000000
BD1211760 22.799999 20.750000 0.000000
BD1211761 19.400000 18.500000 0.000000
BD1211762 22.950001 21.000000 0.000000
BD1211763 15.950000 16.500000 0.000000
BD1211764 17.549999 0.000000 21.000000
BD1211765 19.750000 12.500000 0.000000
BD1211766 18.549999 10.500000 0.000000
BD1211767 18.850000 19.000000 0.000000
BD1211768 16.900000 16.000000 0.000000
BD1211769 19.000000 16.500000 0.000000
BD1211770 17.500000 13.000000 0.000000
BD1211771 19.100000 0.000000 23.250000
BD1211772 12.800000 0.000000 16.750000
BD1211773 19.100000 11.750000 0.000000
BD1211774 10.400000 8.500000 12.250000
BD1211775 19.799999 0.000000 19.500000
BD1211776 13.450000 17.750000 0.000000
BD1211777 17.000000 15.750000 0.000000
BD1211778 18.049999 0.000000 17.000000
BD1211779 8.650000 0.000000 13.750000
BD1211780 16.700001 12.750000 0.000000
BD1211781 8.600000 0.000000 12.250000
BD1211782 9.650000 0.000000 14.750000
BD1211783 16.100000 12.750000 0.000000
BD1211784 20.350000 18.250000 0.000000
BD1211785 12.750000 6.500000 15.250000
BD1211786 15.799999 0.000000 21.250000
BD1211787 16.100000 0.000000 18.000000
BD1211788 13.450001 0.000000 14.000000
BD1211789 16.750000 14.500000 0.000000
BD1211790 18.799999 15.500000 0.000000
BD1211791 13.250000 0.000000 17.750000
BD1211792 17.700001 20.000000 0.000000
BD1211793 15.700000 15.500000 0.000000
BD1211794 16.450001 12.000000 0.000000
BD1211795 14.950001 11.000000 18.500000
BD1211796 16.400000 13.000000 0.000000
BD1211797 13.000000 0.000000 22.250000
BD1211798 16.500000 0.000000 16.000000
BD1211799 19.700001 22.500000 0.000000
BD1211800 13.349999 14.000000 0.000000
BD1211801 15.700001 0.000000 19.000000
BD1211802 15.700000 0.000000 19.500000
BD1211803 17.350000 17.250000 0.000000
BD1211804 11.400000 0.000000 16.500000
BD1211805 12.799999 0.000000 14.250000
BD1211806 15.350000 15.250000 0.000000
BD1211807 20.200001 18.750000 0.000000
BD1211808 10.800000 0.000000 13.500000
BD1211809 12.200000 0.000000 15.250000
BD1211810 23.000000 21.500000 0.000000
BD1211811 14.250000 0.000000 16.500000
BD1211812 11.200000 9.500000 16.250000
BD1211813 10.050000 0.000000 14.750000
BD1211814 15.600000 15.500000 0.000000
BD1211815 18.150000 18.500000 0.000000
BD1211816 13.650000 10.500000 14.750000
BD1211817 13.350000 0.000000 13.500000
BD1211818 16.000000 16.000000 0.000000
BD1211819 17.549999 0.000000 20.250000
BD1211820 16.450001 0.000000 22.500000
BD1211821 15.150001 0.000000 20.250000
BD1211822 12.900000 0.000000 19.000000
BD1211823 14.400000 17.000000 0.000000
BD1211824 15.900000 12.750000 0.000000
BD1211825 14.750000 0.000000 18.500000
BD1211826 13.450000 0.000000 19.000000
BD1211827 18.750000 16.250000 0.000000
BD1211828 10.950001 0.000000 19.000000
BD1211829 19.350000 21.250000 0.000000
BD1211830 12.200000 0.000000 13.000000
BD1211831 13.700001 11.500000 18.500000
BD1211832 9.250000 0.000000 14.750000
BD1211833 18.750000 13.750000 0.000000
BD1211834 17.500000 14.500000 0.000000
BD1211835 20.250000 17.500000 0.000000
BD1211836 13.000000 12.750000 0.000000
BD1211837 9.200000 0.000000 12.000000
BD1211838 16.549999 13.500000 0.000000
BD1211839 13.900000 15.250000 14.000000
BD1211840 11.100000 0.000000 14.000000
BD1211841 17.799999 18.500000 0.000000
BD1211842 20.950001 0.000000 18.500000
BD1211843 13.549999 0.000000 19.500000
BD1211844 13.250000 12.250000 0.000000
BD1211845 16.000000 11.000000 13.750000
BD1211846 15.350000 0.000000 15.000000
BD1211847 11.350000 0.000000 14.250000
BD1211848 13.250000 12.250000 18.000000
BD1211849 19.200001 18.500000 0.000000
BD1211850 16.150000 14.250000 0.000000
BD1211851 18.600000 20.000000 0.000000
BD1211852 13.550000 0.000000 18.500000
BD1211853 10.500000 0.000000 15.500000
BD1211854 9.500000 0.000000 17.000000
BD1211855 8.600000 0.000000 15.500000
BD1211856 13.849999 14.000000 14.250000
BD1211857 11.800000 8.500000 0.000000
BD1211858 13.600000 0.000000 19.250000
BD1211859 12.850000 8.750000 19.250000
BD1211860 15.400000 0.000000 16.750000
BD1211861 16.900000 0.000000 13.000000
BD1211862 18.799999 17.750000 0.000000
BD1211863 16.049999 16.000000 18.750000
BD1211864 17.049999 17.250000 18.750000
BD1211865 11.700001 9.750000 14.500000
BD1211866 12.350000 0.000000 15.000000
BD1211867 16.100000 0.000000 18.500000
BD1211868 15.200000 0.000000 16.000000
BD1211869 16.199999 16.750000 13.250000
BD1211870 16.450001 15.250000 0.000000
BD1211871 14.799999 0.000000 17.000000
BD1211872 21.400000 14.000000 0.000000
BD1211873 18.400000 15.500000 0.000000
BD1211874 13.550000 0.000000 20.000000
BD1211875 17.150000 0.000000 18.250000
BD1211876 11.650000 0.000000 15.750000
BD1211877 18.850000 18.250000 0.000000
BD1211878 14.200000 12.500000 0.000000
BD1211879 16.500000 18.250000 0.000000
BD1211880 18.000000 15.750000 0.000000
BD1211881 15.200001 17.500000 0.000000
BD1211882 17.700001 0.000000 21.250000
BD1211883 19.250000 0.000000 18.500000
BD1211884 17.900000 17.500000 0.000000
BD1211885 12.000000 6.250000 18.500000
BD1211886 17.150000 0.000000 15.500000
BD1211887 14.900000 11.750000 0.000000
BD1211888 13.350000 10.000000 0.000000
BD1211889 15.750000 0.000000 21.000000
BD1211890 19.650000 19.250000 0.000000
BD1211891 14.650001 0.000000 18.500000
BD1211892 12.900000 8.500000 16.000000
BD1211893 13.450000 0.000000 12.000000
BD1211894 10.500000 0.000000 13.000000
BD1211895 13.500000 0.000000 14.000000
BD1211896 9.200000 12.750000 0.000000
BD1211897 15.250000 14.000000 0.000000
BD1211898 21.850000 0.000000 21.250000
BD1211899 17.100000 19.750000 0.000000
BD1211900 21.150000 15.500000 17.000000
BD1211901 21.750000 0.000000 22.250000
BD1211902 11.700000 0.000000 15.000000
BD1211903 16.199999 14.000000 0.000000
BD1211904 19.100000 22.250000 19.000000
BD1211905 13.400000 0.000000 16.250000
BD1211906 8.500000 8.250000 14.250000
BD1211907 10.050000 9.000000 16.500000
BD1211908 21.100000 17.750000 0.000000
BD1211909 15.550000 10.000000 0.000000
BD1211910 15.850000 21.500000 0.000000
BD1211911 17.150000 13.750000 0.000000
BD1211912 15.650000 18.250000 0.000000
BD1211913 15.500000 17.250000 0.000000
BD1211914 8.800000 0.000000 10.500000
BD1211915 14.200000 0.000000 16.750000
BD1211916 12.000000 0.000000 15.500000
BD1211917 15.000000 8.000000 21.500000
